radius,start_time,a,b,bstd,n,mc
18,2012-01-31 00:00:00+00:00,3.391941464365969,0.7785516276373498,1.8923840718306455e-15,703.0,0.7
18,2012-07-31 00:00:00+00:00,3.3373557241461067,0.7896263307331879,2.9296959567174656e-15,609.0,0.7
18,2013-01-31 00:00:00+00:00,3.303898191940946,0.806179782129792,2.5794066010790336e-15,549.0,0.7
18,2013-07-31 00:00:00+00:00,3.2521750570319234,0.816913633739086,2.5559455368133475e-15,479.0,0.7
18,2014-01-31 00:00:00+00:00,3.1882742978099223,0.8146088587111859,1.8956109122618128e-15,415.0,0.7
18,2014-07-31 00:00:00+00:00,3.1057813374890624,0.8658489355295123,9.1561466956519e-16,316.0,0.7
18,2015-01-31 00:00:00+00:00,3.003395632003868,0.8698744926133188,2.4951648726380112e-15,203.0,0.8
18,2015-07-31 00:00:00+00:00,2.7854547982607194,0.8563553164289455,1.8009972653376928e-15,126.0,0.8
18,2016-01-31 00:00:00+00:00,2.2963498789438894,1.1682775536578704,1.704305940404871e-16,23.0,0.8
19,1990-01-31 00:00:00+00:00,4.303978867610339,0.705447975810271,1.5355430429498913e-14,6459.0,0.7
